約定日	銘柄	コード	市場	取引	約定数量	約定単価	手数料/諸経費等	税額	受渡日	受渡金額/決済損益	特例	外貨建て金額	為替レート
2015/12/10	ジャストシステム	4686	PTS	株式現物買	1000	974	462	36	2015/12/15	974498			
2015/12/11	ジャストシステム	4686	PTS	株式現物買	1500	976	553	44	2015/12/16	1464597			
2015/12/15	キャリアバンク	4834	札証	株式現物買	200	1002	272	21	2015/12/18	200693			
2015/12/18	ソーシャルワイヤー	3929	--	株式現物買	100	1600	--	--	2015/12/21	160000			
2015/12/24	ソーシャルワイヤー	3929	東証	株式現物売	100	2511	272	21	2015/12/29	250807			
2015/12/24	シーシーエス	6669	東証	信用返済売	300	1260	463	35	2015/12/29	-16698			
2015/12/24	シーシーエス	6669	東証	信用返済売	100	1260	152	10	2015/12/29	-4062			
2015/12/24	シーシーエス	6669	東証	信用返済売	100	1253	154	11	2015/12/29	-6265			
2015/12/24	シーシーエス	6669	東証	信用新規買	400	1314	289	23	2015/12/29	--			
2015/12/24	シーシーエス	6669	東証	信用新規買	100	1299	71	5	2015/12/29	--			
2015/12/25	ジャストシステム	4686	PTS	株式現物買	1000	907	369	30	2015/12/30	907399			
2015/12/25	ジャストシステム	4686	PTS	株式現物買	500	908	184	14	2015/12/30	454198			
2015/12/28	イオンフィナンシャルサービス	8570	PTS	株式現物買	900	2683	876	70	2016/1/4	2415646			
2016/1/7	イオンフィナンシャルサービス	8570	PTS	株式現物売	1000	2477	876	70	2016/1/13	2476054			
2016/1/8	ミクシィ	2121	PTS	株式現物買	500	4300	876	70	2016/1/14	2150946			
2016/1/12	ミクシィ	2121	PTS	株式現物売	500	4080	876	70	2016/1/15	2039054			
2016/1/12	ジャストシステム	4686	東証	株式現物売	3200	868	738	60	2016/1/15	2776802			
2016/1/12	ジャストシステム	4686	東証	株式現物売	600	867	138	10	2016/1/15	520052			
2016/1/12	ジャストシステム	4686	東証	株式現物売	200	866	45	3	2016/1/15	173152			
2016/1/13	ジャストシステム	4686	東証	株式現物買	2000	886	921	73	2016/1/18	1772994			
2016/1/13	ジャストシステム	4686	東証	株式現物買	500	898	229	18	2016/1/18	449247			
2016/1/13	ジャストシステム	4686	東証	株式現物買	300	899	138	10	2016/1/18	269848			
2016/1/13	ジャストシステム	4686	東証	株式現物買	1200	900	554	45	2016/1/18	1080599			
2016/1/13	ミクシィ	2121	東証	信用新規買	500	4240	360	28	2016/1/18	--			
2016/1/14	ミクシィ	2121	東証	信用返済売	500	4040	1045	56	2016/1/19	-101101			
2016/1/20	ミクシィ	2121	東証	信用返済売	300	3785	808	56	2016/1/25	-14364			
2016/1/20	ミクシィ	2121	東証	信用新規買	300	3830	360	28	2016/1/25	--			
2016/1/22	積水ハウス	1928	東証	信用新規売	1000	1745	360	28	2016/1/27	--			
2016/1/22	積水ハウス	1928	東証	信用新規買	1000	1745	360	28	2016/1/27	--			
2016/1/22	積水ハウス	1928	--	現引	1000	1745	493	28	2016/1/27	-1745521			
2016/1/25	エフアンドエム	4771	東証	株式現物買	500	814	272	21	2016/1/28	407293			
2016/1/26	エフアンドエム	4771	東証	株式現物買	200	865	108	8	2016/1/29	173116			
2016/1/26	エフアンドエム	4771	東証	株式現物買	300	864	164	13	2016/1/29	259377			
2016/1/27	エフアンドエム	4771	東証	株式現物売	200	855	97	7	2016/2/1	170896			
2016/1/27	エフアンドエム	4771	東証	株式現物売	300	858	148	13	2016/2/1	257239			
2016/1/27	エフアンドエム	4771	東証	株式現物売	200	851	97	7	2016/2/1	170096			
2016/1/27	エフアンドエム	4771	東証	株式現物売	300	850	145	11	2016/2/1	254844			
2016/1/27	積水ハウス	1928	--	現渡	1000	1745	1478	28	2016/2/1	1743494			
2016/1/29	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用返済売	100	1995	158	10	2016/2/3	-468			
2016/1/29	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用返済売	100	1995	159	10	2016/2/3	-569			
2016/1/29	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用返済売	300	1994	479	36	2016/2/3	-2015			
2016/1/29	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用新規買	400	1999	289	23	2016/2/3	--			
2016/1/29	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用新規買	100	1998	71	5	2016/2/3	--			
2016/2/2	三菱ＵＦＪフィナンシャル・グループ	8306	東証	信用新規買	2000	582.1	360	28	2016/2/5	--			
2016/2/3	三菱ＵＦＪフィナンシャル・グループ	8306	東証	信用返済売	2000	565.1	1077	56	2016/2/8	-35133			
2016/2/19	ドトール・日レスホールディングス	3087	東証	信用新規売	500	1757	360	28	2016/2/24	--			
2016/2/19	ドトール・日レスホールディングス	3087	東証	信用新規買	500	1757	360	28	2016/2/24	--			
2016/2/19	ドトール・日レスホールディングス	3087	--	現引	500	1757	427	28	2016/2/24	-878955			
2016/2/22	わらべや日洋	2918	東証	信用新規売	1000	2320	360	28	2016/2/25	--			
2016/2/22	イオンモール	8905	東証	信用新規売	1000	1600	360	28	2016/2/25	--			
2016/2/22	わらべや日洋	2918	東証	信用新規買	1000	2320	360	28	2016/2/25	--			
2016/2/22	イオンモール	8905	東証	信用新規買	1000	1600	360	28	2016/2/25	--			
2016/2/22	わらべや日洋	2918	--	現引	1000	2320	537	28	2016/2/25	-2320565			
2016/2/22	イオンモール	8905	--	現引	1000	1600	482	28	2016/2/25	-1600510			
2016/2/23	アークス	9948	東証	信用新規売	1000	2306	360	28	2016/2/26	--			
2016/2/23	アークス	9948	東証	信用新規買	1000	2306	360	28	2016/2/26	--			
2016/2/23	アークス	9948	--	現引	1000	2306	536	28	2016/2/26	-2306564			
2016/2/25	わらべや日洋	2918	--	現渡	1000	2320	1847	28	2016/3/1	2318125			
2016/2/25	ドトール・日レスホールディングス	3087	--	現渡	500	1757	1017	28	2016/3/1	877455			
2016/2/25	イオンモール	8905	--	現渡	1000	1600	1385	28	2016/3/1	1598587			
2016/2/25	アークス	9948	--	現渡	1000	2306	1591	28	2016/3/1	2304381			
2016/3/4	住江織物	3501	東証	株式現物買	3000	339	582	46	2016/3/9	1017628			
2016/3/7	金下建設	1897	東証	株式現物買	1000	506	487	38	2016/3/10	506525			
2016/3/7	寿スピリッツ	2222	東証	株式現物買	200	6680	582	46	2016/3/10	1336628			
2016/3/8	金下建設	1897	東証	株式現物売	1000	494	272	21	2016/3/11	493707			
2016/3/8	寿スピリッツ	2222	東証	株式現物売	200	6450	582	46	2016/3/11	1289372			
2016/3/8	住江織物	3501	東証	株式現物売	3000	300	487	38	2016/3/11	899475			
2016/3/8	フィット	1436	--	株式現物買	200	1890	--	--	2016/3/9	378000			
2016/3/11	フィット	1436	東証	株式現物売	200	1741	272	21	2016/3/16	347907			
2016/3/23	キーコーヒー	2594	東証	信用新規売	300	1936	360	28	2016/3/28	--			
2016/3/23	三越伊勢丹ホールディングス	3099	東証	信用新規売	300	1338	191	15	2016/3/28	--			
2016/3/23	オリエンタルランド	4661	東証	信用新規売	100	8058	360	28	2016/3/28	--			
2016/3/23	ダスキン	4665	東証	信用新規売	300	2135	360	28	2016/3/28	--			
2016/3/23	全国保証	7164	東証	信用新規売	100	3805	191	15	2016/3/28	--			
2016/3/23	モスフードサービス	8153	東証	信用新規売	1000	3090	360	28	2016/3/28	--			
2016/3/23	芙蓉総合リース	8424	東証	信用新規売	100	4785	191	15	2016/3/28	--			
2016/3/23	興銀リース	8425	東証	信用新規売	100	2056	191	15	2016/3/28	--			
2016/3/23	リコーリース	8566	東証	信用新規売	100	3290	191	15	2016/3/28	--			
2016/3/23	日本取引所グループ	8697	東証	信用新規売	100	1815	143	11	2016/3/28	--			
2016/3/23	キーコーヒー	2594	東証	信用新規買	300	1936	360	28	2016/3/28	--			
2016/3/23	三越伊勢丹ホールディングス	3099	東証	信用新規買	300	1338	191	15	2016/3/28	--			
2016/3/23	オリエンタルランド	4661	東証	信用新規買	100	8058	360	28	2016/3/28	--			
2016/3/23	ダスキン	4665	東証	信用新規買	300	2135	360	28	2016/3/28	--			
2016/3/23	全国保証	7164	東証	信用新規買	100	3805	191	15	2016/3/28	--			
2016/3/23	モスフードサービス	8153	東証	信用新規買	1000	3090	360	28	2016/3/28	--			
2016/3/23	芙蓉総合リース	8424	東証	信用新規買	100	4785	191	15	2016/3/28	--			
2016/3/23	興銀リース	8425	東証	信用新規買	100	2056	191	15	2016/3/28	--			
2016/3/23	リコーリース	8566	東証	信用新規買	100	3290	191	15	2016/3/28	--			
2016/3/23	日本取引所グループ	8697	東証	信用新規買	100	1815	143	11	2016/3/28	--			
2016/3/23	キーコーヒー	2594	--	現引	300	1936	404	28	2016/3/28	-581232			
2016/3/23	三越伊勢丹ホールディングス	3099	--	現引	300	1338	221	15	2016/3/28	-401636			
2016/3/23	オリエンタルランド	4661	--	現引	100	8058	421	28	2016/3/28	-806249			
2016/3/23	ダスキン	4665	--	現引	300	2135	409	28	2016/3/28	-640937			
2016/3/23	全国保証	7164	--	現引	100	3805	220	15	2016/3/28	-380735			
2016/3/23	モスフードサービス	8153	--	現引	1000	3090	597	28	2016/3/28	-3090625			
2016/3/23	芙蓉総合リース	8424	--	現引	100	4785	227	15	2016/3/28	-478742			
2016/3/23	興銀リース	8425	--	現引	100	2056	206	15	2016/3/28	-205821			
2016/3/23	リコーリース	8566	--	現引	100	3290	216	15	2016/3/28	-329231			
2016/3/23	日本取引所グループ	8697	--	現引	100	1815	156	11	2016/3/28	-181667			
2016/3/25	ＡＮＡホールディングス	9202	東証	信用新規売	2000	327.3	179	13	2016/3/30	--			
2016/3/25	ＡＮＡホールディングス	9202	東証	信用新規売	2000	327.4	181	15	2016/3/30	--			
2016/3/25	ＡＮＡホールディングス	9202	東証	信用新規買	4000	327.4	360	28	2016/3/30	--			
2016/3/25	ＡＮＡホールディングス	9202	--	現引	4000	327.4	460	28	2016/3/30	-1310088			
2016/3/28	日成ビルド工業	1916	東証	信用新規売	10000	410	360	28	2016/3/31	--			
2016/3/28	サンリオ	8136	東証	信用新規売	100	2314	191	15	2016/3/31	--			
2016/3/28	日成ビルド工業	1916	東証	信用新規買	10000	410	360	28	2016/3/31	--			
2016/3/28	サンリオ	8136	東証	信用新規買	100	2314	191	15	2016/3/31	--			
2016/3/28	日成ビルド工業	1916	--	現引	10000	410	674	28	2016/3/31	-4100702			
2016/3/28	サンリオ	8136	--	現引	100	2314	208	15	2016/3/31	-231623			
2016/3/28	ＰＲ　ＴＩＭＥＳ	3922	--	株式現物買	200	1340	--	--	2016/3/29	268000			
2016/3/29	日成ビルド工業	1916	--	現渡	10000	410	618	28	2016/4/1	4099354			
2016/3/29	キーコーヒー	2594	--	現渡	300	1936	670	28	2016/4/1	580102			
2016/3/29	三越伊勢丹ホールディングス	3099	--	現渡	300	1338	405	15	2016/4/1	400980			
2016/3/29	オリエンタルランド	4661	--	現渡	100	8058	790	28	2016/4/1	804982			
2016/3/29	ダスキン	4665	--	現渡	300	2135	702	28	2016/4/1	639770			
2016/3/29	全国保証	7164	--	現渡	100	3805	394	15	2016/4/1	380091			
2016/3/29	サンリオ	8136	--	現渡	100	2314	210	15	2016/4/1	231175			
2016/3/29	モスフードサービス	8153	--	現渡	1000	3090	2010	28	2016/4/1	3087962			
2016/3/29	芙蓉総合リース	8424	--	現渡	100	4785	446	15	2016/4/1	478039			
2016/3/29	興銀リース	8425	--	現渡	100	2056	300	15	2016/4/1	205285			
2016/3/29	リコーリース	8566	--	現渡	100	3290	366	15	2016/4/1	328619			
2016/3/29	日本取引所グループ	8697	--	現渡	100	1815	239	11	2016/4/1	181250			
2016/3/29	ＡＮＡホールディングス	9202	--	現渡	2000	327.3	388	13	2016/4/1	654199			
2016/3/29	ＡＮＡホールディングス	9202	--	現渡	2000	327.4	390	15	2016/4/1	654395			
2016/3/31	ＰＲ　ＴＩＭＥＳ	3922	東証	株式現物売	200	2130	--	--	2016/4/5	426000			
2016/4/7	クックパッド	2193	東証	信用新規買	800	1566	360	28	2016/4/12	--			
2016/4/8	丸八ホールディングス	3504	名証	株式現物売	200	902	61	4	2016/4/13	180335			
2016/4/8	丸八ホールディングス	3504	名証	株式現物売	2700	907	830	67	2016/4/13	2448003			
2016/4/8	丸八ホールディングス	3504	名証	株式現物売	100	901	30	2	2016/4/13	90068			
2016/4/8	丸八ホールディングス	3504	名証	株式現物買	3000	829	921	73	2016/4/13	2487994			
2016/4/8	クックパッド	2193	東証	信用新規買	400	1614	179	13	2016/4/13	--			
2016/4/8	クックパッド	2193	東証	信用新規買	400	1615	181	15	2016/4/13	--			
2016/4/12	丸八ホールディングス	3504	名証	株式現物売	1000	850	487	38	2016/4/15	849475			
2016/4/12	丸八ホールディングス	3504	名証	株式現物買	200	822	97	7	2016/4/15	164504			
2016/4/12	丸八ホールディングス	3504	名証	株式現物買	100	823	48	3	2016/4/15	82351			
2016/4/12	丸八ホールディングス	3504	名証	株式現物買	200	827	100	11	2016/4/15	165511			
2016/4/12	丸八ホールディングス	3504	名証	株式現物買	100	824	48	3	2016/4/15	82451			
2016/4/12	丸八ホールディングス	3504	名証	株式現物買	200	825	97	7	2016/4/15	165104			
2016/4/12	丸八ホールディングス	3504	名証	株式現物買	200	826	97	7	2016/4/15	165304			
2016/4/12	クックパッド	2193	東証	信用新規買	400	1655	360	28	2016/4/15	--			
2016/4/14	サン電子	6736	東証	信用新規売	1000	1064	360	28	2016/4/19	--			
2016/4/14	サン電子	6736	東証	信用返済買	1000	1028	753	56	2016/4/19	35191			
2016/4/14	クックパッド	2193	--	現引	400	1615	527	15	2016/4/19	-646542			
